,ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location,Historical Wards 2003-2015,Zip Codes,Community Areas,Census Tracts,Wards,Boundaries - ZIP Codes,Police Districts,Police Beats
527,10225363,HY412479,09/06/2015 07:15:00 AM,062XX S DR MARTIN LUTHER KING JR DR,051A,ASSAULT,AGGRAVATED: HANDGUN,SIDEWALK,True,True,313,3.0,20.0,42.0,04A,1179990.0,1863780.0,2015,02/10/2018 03:50:01 PM,41.781483281,-87.615657469,"(41.781483281, -87.615657469)",53.0,22260.0,7.0,404.0,4.0,60.0,18.0,251.0
528,10225364,HY412504,09/06/2015 08:05:00 AM,034XX S UNION AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,VEHICLE NON-COMMERCIAL,True,True,915,9.0,11.0,60.0,08B,1172193.0,1882181.0,2015,02/10/2018 03:50:01 PM,41.832152518,-87.643701619,"(41.832152518, -87.643701619)",26.0,21194.0,58.0,149.0,48.0,40.0,23.0,170.0
529,10225366,HY412517,09/05/2015 11:00:00 PM,054XX S UNIVERSITY AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,233,2.0,4.0,41.0,07,1184718.0,1869696.0,2015,02/10/2018 03:50:01 PM,41.797607683,-87.598138262,"(41.797607683, -87.598138262)",1.0,21192.0,8.0,441.0,33.0,10.0,24.0,124.0
530,10225368,HY412538,09/05/2015 05:47:00 PM,007XX E 47TH ST,0890,THEFT,FROM BUILDING,RESTAURANT,False,False,223,2.0,4.0,38.0,06,1182150.0,1874015.0,2015,09/17/2015 11:37:18 AM,41.809519255,-87.60742163,"(41.809519255, -87.60742163)",1.0,4301.0,4.0,165.0,10.0,36.0,24.0,114.0
531,10225369,HY412494,09/06/2015 08:02:00 AM,066XX S ASHLAND AVE,0610,BURGLARY,FORCIBLE ENTRY,STREET,True,False,725,7.0,17.0,67.0,05,1166815.0,1860643.0,2015,02/10/2018 03:50:01 PM,41.773166547,-87.664049499,"(41.773166547, -87.664049499)",44.0,22257.0,65.0,283.0,3.0,23.0,17.0,204.0
532,10225370,HY412522,09/05/2015 10:15:00 PM,037XX W 55TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,822,8.0,23.0,62.0,14,1152174.0,1867865.0,2015,02/10/2018 03:50:01 PM,41.793284951,-87.717530729,"(41.793284951, -87.717530729)",35.0,22248.0,60.0,774.0,6.0,58.0,13.0,129.0
533,10225371,HY412530,09/05/2015 07:30:00 PM,023XX E 95TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,413,4.0,7.0,51.0,14,1193374.0,1842426.0,2015,02/10/2018 03:50:01 PM,41.722569157,-87.567286509,"(41.722569157, -87.567286509)",43.0,21202.0,48.0,252.0,37.0,25.0,19.0,249.0
534,10225372,HY412521,09/03/2015 10:30:00 PM,007XX S STATE ST,1320,CRIMINAL DAMAGE,TO VEHICLE,OTHER,False,False,123,1.0,2.0,32.0,14,1176480.0,1896742.0,2015,02/10/2018 03:50:01 PM,41.872013415,-87.627533053,"(41.872013415, -87.627533053)",48.0,14913.0,38.0,12.0,10.0,35.0,22.0,144.0
535,10225373,HY412516,09/06/2015 05:30:00 AM,001XX N WESTERN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,GAS STATION,False,False,1223,12.0,2.0,28.0,11,1160392.0,1900695.0,2015,02/10/2018 03:50:01 PM,41.883208624,-87.686489297,"(41.883208624, -87.686489297)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0
536,10225374,HY412542,09/05/2015 10:00:00 PM,067XX S KOMENSKY AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,833,8.0,13.0,65.0,14,1150530.0,1859616.0,2015,02/10/2018 03:50:01 PM,41.770680556,-87.723773624,"(41.770680556, -87.723773624)",23.0,21867.0,63.0,318.0,15.0,58.0,13.0,209.0
537,10225376,HY412509,09/06/2015 08:15:00 AM,026XX W WASHINGTON BLVD,0460,BATTERY,SIMPLE,APARTMENT,True,False,1222,12.0,2.0,27.0,08B,1158642.0,1900581.0,2015,02/10/2018 03:50:01 PM,41.882931813,-87.692918534,"(41.882931813, -87.692918534)",48.0,21184.0,28.0,50.0,46.0,28.0,15.0,77.0
538,10225377,HY412506,09/06/2015 08:29:00 AM,052XX W OAKDALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,2514,25.0,31.0,19.0,14,1141024.0,1919113.0,2015,02/10/2018 03:50:01 PM,41.934128272,-87.757156169,"(41.934128272, -87.757156169)",7.0,22618.0,19.0,303.0,17.0,21.0,6.0,177.0
539,10225378,HY412500,09/06/2015 04:00:00 AM,044XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,False,925,9.0,11.0,61.0,08B,1172703.0,1875521.0,2015,02/10/2018 03:50:01 PM,41.813865609,-87.64202699,"(41.813865609, -87.64202699)",26.0,14924.0,59.0,123.0,48.0,37.0,23.0,106.0
540,10225379,HY412437,09/06/2015 05:04:00 AM,072XX S EVANS AVE,0453,BATTERY,AGGRAVATED PO: OTHER DANG WEAP,APARTMENT,True,False,323,3.0,6.0,69.0,04B,1182475.0,1857248.0,2015,02/10/2018 03:50:01 PM,41.763501569,-87.606749299,"(41.763501569, -87.606749299)",31.0,21546.0,67.0,515.0,32.0,61.0,18.0,223.0
541,10225381,HY412515,09/06/2015 08:05:00 AM,068XX S DORCHESTER AVE,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY: OTHER DANG WEAPON,APARTMENT,False,True,321,3.0,5.0,43.0,04B,1186716.0,1860015.0,2015,02/10/2018 03:50:01 PM,41.770995109,-87.591117851,"(41.770995109, -87.591117851)",32.0,22260.0,39.0,416.0,33.0,60.0,18.0,206.0
542,10225383,HY412572,09/04/2015 06:00:00 AM,038XX S VINCENNES AVE,2820,OTHER OFFENSE,TELEPHONE THREAT,APARTMENT,False,False,212,2.0,4.0,35.0,26,1180774.0,1879690.0,2015,02/10/2018 03:50:01 PM,41.825123682,-87.61229385,"(41.825123682, -87.61229385)",1.0,4301.0,1.0,561.0,10.0,36.0,24.0,101.0
543,10225384,HY412551,09/05/2015 09:15:00 PM,015XX W WASHINGTON BLVD,0870,THEFT,POCKET-PICKING,PARK PROPERTY,False,False,1224,12.0,27.0,28.0,06,1166488.0,1900894.0,2015,02/10/2018 03:50:01 PM,41.883626428,-87.664098784,"(41.883626428, -87.664098784)",41.0,14917.0,29.0,63.0,46.0,44.0,15.0,92.0
544,10225385,HY412487,09/06/2015 02:00:00 AM,037XX W DIVISION ST,1310,CRIMINAL DAMAGE,TO PROPERTY,STREET,False,False,1112,11.0,27.0,23.0,14,1151382.0,1907743.0,2015,02/10/2018 03:50:01 PM,41.902730644,-87.719389537,"(41.902730644, -87.719389537)",41.0,4299.0,24.0,456.0,46.0,5.0,16.0,66.0
545,10225386,HY412559,09/05/2015 03:00:00 PM,024XX E 74TH ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,False,False,334,3.0,7.0,43.0,26,1193797.0,1856368.0,2015,02/10/2018 03:50:01 PM,41.760816855,-87.565281357,"(41.760816855, -87.565281357)",43.0,22538.0,39.0,245.0,37.0,24.0,18.0,213.0
546,10225387,HY412568,09/03/2015 02:00:00 AM,058XX N WINTHROP AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,True,2022,20.0,48.0,77.0,08A,1167806.0,1939021.0,2015,02/10/2018 03:50:01 PM,41.988220457,-87.658156374,"(41.988220457, -87.658156374)",40.0,4451.0,76.0,13.0,16.0,14.0,2.0,42.0
547,10225388,HY412558,09/05/2015 09:00:00 PM,032XX E 92ND ST,0820,THEFT,$500 AND UNDER,APARTMENT,False,False,424,4.0,10.0,46.0,06,1199420.0,1844576.0,2015,02/10/2018 03:50:01 PM,41.72831916,-87.545069148,"(41.72831916, -87.545069148)",47.0,21202.0,42.0,510.0,47.0,25.0,19.0,239.0
548,10225389,HY412537,09/06/2015 09:15:00 AM,038XX W FLOURNOY ST,0820,THEFT,$500 AND UNDER,RESIDENCE,False,False,1133,11.0,24.0,26.0,06,1150851.0,1896754.0,2015,02/10/2018 03:50:01 PM,41.872586081,-87.72162775,"(41.872586081, -87.72162775)",36.0,21572.0,27.0,702.0,14.0,30.0,16.0,141.0
549,10225390,HY412561,09/05/2015 08:00:00 PM,017XX N ORLEANS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1814,18.0,43.0,7.0,14,1173660.0,1911775.0,2015,02/10/2018 03:50:01 PM,41.913327988,-87.637438714,"(41.913327988, -87.637438714)",51.0,21190.0,68.0,271.0,34.0,16.0,14.0,134.0
550,10225391,HY412554,09/06/2015 12:30:00 AM,031XX W WASHINGTON BLVD,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,1222,12.0,27.0,27.0,05,1155399.0,1900512.0,2015,02/10/2018 03:50:01 PM,41.882808262,-87.704828869,"(41.882808262, -87.704828869)",41.0,21184.0,28.0,50.0,46.0,28.0,15.0,77.0
551,10225392,HY412483,09/06/2015 04:30:00 AM,001XX N WESTERN AVE,1154,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT $300 AND UNDER,GAS STATION,False,False,1223,12.0,2.0,28.0,11,1160392.0,1900695.0,2015,02/10/2018 03:50:01 PM,41.883208624,-87.686489297,"(41.883208624, -87.686489297)",48.0,21184.0,29.0,37.0,46.0,28.0,15.0,75.0
552,10225395,HY412526,09/05/2015 03:00:00 PM,013XX S RACINE AVE,1340,CRIMINAL DAMAGE,TO STATE SUP PROP,PARK PROPERTY,False,False,1233,12.0,2.0,28.0,14,1168579.0,1894058.0,2015,02/10/2018 03:50:01 PM,41.864822916,-87.656618405,"(41.864822916, -87.656618405)",48.0,14920.0,29.0,760.0,26.0,43.0,15.0,95.0
553,10225396,HY412457,09/06/2015 06:22:00 AM,037XX N TROY ST,0498,BATTERY,AGGRAVATED DOMESTIC BATTERY: HANDS/FIST/FEET SERIOUS INJURY,APARTMENT,True,False,1733,17.0,33.0,16.0,04B,1154722.0,1924694.0,2015,02/10/2018 03:50:01 PM,41.949179287,-87.706666011,"(41.949179287, -87.706666011)",2.0,21538.0,16.0,372.0,20.0,39.0,1.0,23.0
554,11859656,JC471240,10/13/2019 02:10:00 PM,051XX N BROADWAY,0560,ASSAULT,SIMPLE,GAS STATION,False,False,2033,20.0,47.0,3.0,08A,1167380.0,1934505.0,2019,10/20/2019 04:03:03 PM,41.975837637,-87.659853835,"(41.975837637, -87.659853835)",37.0,22616.0,31.0,633.0,18.0,15.0,2.0,36.0
555,10136852,HY325238,07/02/2015 03:15:00 PM,033XX S OAKLEY AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,912,9.0,12.0,59.0,05,1161567.0,1882403.0,2015,02/10/2018 03:50:01 PM,41.832989182,-87.682683638,"(41.832989182, -87.682683638)",29.0,14920.0,56.0,2.0,26.0,43.0,23.0,165.0
556,10225397,HY412552,09/04/2015 10:30:00 AM,027XX S FEDERAL ST,031A,ROBBERY,ARMED: HANDGUN,SIDEWALK,False,False,133,1.0,3.0,35.0,03,1176140.0,1886567.0,2015,02/10/2018 03:50:01 PM,41.844100182,-87.629087729,"(41.844100182, -87.629087729)",12.0,21194.0,1.0,377.0,9.0,40.0,22.0,163.0
557,10225398,HY412495,09/05/2015 02:00:00 PM,046XX N SHERIDAN RD,0890,THEFT,FROM BUILDING,APARTMENT,False,True,1914,19.0,46.0,3.0,06,1168782.0,1931169.0,2015,02/10/2018 03:50:01 PM,41.966653193,-87.654795347,"(41.966653193, -87.654795347)",37.0,22616.0,31.0,19.0,39.0,15.0,5.0,4.0
558,10225400,HY412562,09/05/2015 07:00:00 AM,094XX S NORMAL AVE,0890,THEFT,FROM BUILDING,RESIDENCE-GARAGE,False,False,2223,22.0,21.0,73.0,06,1174623.0,1842363.0,2015,02/10/2018 03:50:01 PM,41.722833628,-87.635970445,"(41.722833628, -87.635970445)",18.0,21554.0,72.0,631.0,13.0,59.0,9.0,243.0
559,10225401,HY412475,09/06/2015 03:30:00 AM,005XX N STATE ST,0870,THEFT,POCKET-PICKING,CTA TRAIN,False,False,1834,18.0,42.0,8.0,06,1176278.0,1903807.0,2015,02/10/2018 03:50:01 PM,41.891404732,-87.628061509,"(41.891404732, -87.628061509)",22.0,21182.0,37.0,669.0,36.0,55.0,14.0,73.0
560,10225403,HY412314,09/06/2015 12:05:00 AM,071XX S WABASH AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,323,3.0,6.0,69.0,14,1177960.0,1857694.0,2015,09/17/2015 11:37:18 AM,41.764828904,-87.623284078,"(41.764828904, -87.623284078)",31.0,21546.0,67.0,474.0,32.0,61.0,18.0,223.0
561,10225404,HY412590,09/06/2015 12:00:00 AM,007XX E 46TH ST,0810,THEFT,OVER $500,SIDEWALK,True,True,221,2.0,4.0,38.0,06,1182137.0,1874679.0,2015,02/10/2018 03:50:01 PM,41.811341625,-87.60744874,"(41.811341625, -87.60744874)",1.0,4301.0,4.0,161.0,10.0,36.0,24.0,114.0
562,10225405,HY412564,09/06/2015 08:50:00 AM,001XX E 35TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,False,True,212,2.0,3.0,35.0,08B,1177870.0,1881825.0,2015,02/10/2018 03:50:01 PM,41.831048676,-87.622882951,"(41.831048676, -87.622882951)",12.0,4301.0,1.0,25.0,9.0,40.0,24.0,169.0
563,10225406,HY412598,09/06/2015 09:30:00 AM,011XX W PRATT BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,2432,24.0,49.0,1.0,08B,1167333.0,1945336.0,2015,02/10/2018 03:50:01 PM,42.005559162,-87.659713379,"(42.005559162, -87.659713379)",3.0,21853.0,10.0,267.0,5.0,9.0,11.0,39.0
564,10225409,HY408715,05/01/2015 08:00:00 AM,062XX S KEDVALE AVE,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,813,8.0,13.0,65.0,02,1149776.0,1862898.0,2015,02/10/2018 03:50:01 PM,41.779701526,-87.726452637,"(41.779701526, -87.726452637)",23.0,21867.0,63.0,292.0,6.0,58.0,13.0,271.0
565,10225412,HY412354,09/06/2015 03:30:00 AM,067XX S ASHLAND AVE,0860,THEFT,RETAIL THEFT,GAS STATION,False,False,725,7.0,15.0,67.0,06,1166831.0,1860122.0,2015,02/10/2018 03:50:01 PM,41.771736514,-87.66400571,"(41.771736514, -87.66400571)",17.0,22257.0,65.0,284.0,2.0,23.0,17.0,204.0
566,10225414,HY412569,09/06/2015 09:25:00 AM,051XX W MADISON ST,1821,NARCOTICS,MANU/DEL:CANNABIS 10GM OR LESS,SIDEWALK,True,False,1533,15.0,28.0,25.0,18,1141995.0,1899535.0,2015,09/17/2015 11:37:18 AM,41.880386082,-87.754073591,"(41.880386082, -87.754073591)",11.0,22216.0,26.0,696.0,23.0,32.0,25.0,137.0
567,10225417,HY412583,09/06/2015 10:05:00 AM,063XX S HOYNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,726,7.0,15.0,67.0,08B,1163451.0,1862616.0,2015,02/10/2018 03:50:01 PM,41.778651903,-87.676325888,"(41.778651903, -87.676325888)",44.0,22257.0,65.0,282.0,2.0,23.0,17.0,205.0
568,10225418,HY412603,09/06/2015 08:30:00 AM,011XX N LA SALLE DR,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1824,18.0,42.0,8.0,14,1174938.0,1907711.0,2015,09/17/2015 11:37:18 AM,41.90214763,-87.632865587,"(41.90214763, -87.632865587)",22.0,14926.0,37.0,310.0,11.0,54.0,14.0,197.0
569,10225419,HY412556,09/06/2015 09:30:00 AM,024XX W NORTH AVE,0530,ASSAULT,AGGRAVATED: OTHER DANG WEAPON,DRUG STORE,False,False,1434,14.0,1.0,24.0,04A,1159674.0,1910563.0,2015,02/10/2018 03:50:01 PM,41.910302064,-87.68885364,"(41.910302064, -87.68885364)",24.0,22535.0,25.0,302.0,41.0,1.0,7.0,192.0
570,10225422,HY412614,09/06/2015 11:05:00 AM,047XX S ST LAWRENCE AVE,0820,THEFT,$500 AND UNDER,STREET,False,True,223,2.0,3.0,38.0,06,1181056.0,1873819.0,2015,02/10/2018 03:50:01 PM,41.809006703,-87.611440233,"(41.809006703, -87.611440233)",1.0,21192.0,4.0,165.0,10.0,10.0,24.0,116.0
571,10225424,HY412439,09/06/2015 05:58:00 AM,043XX W HIRSCH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2534,25.0,37.0,23.0,14,1147256.0,1908963.0,2015,02/10/2018 03:50:01 PM,41.90615848,-87.734513921,"(41.90615848, -87.734513921)",4.0,4299.0,24.0,286.0,49.0,5.0,6.0,194.0
572,10225425,HY412600,09/05/2015 07:00:00 PM,018XX N HALSTED ST,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,1813,18.0,43.0,7.0,06,1170678.0,1912287.0,2015,02/10/2018 03:50:01 PM,41.914798813,-87.648378834,"(41.914798813, -87.648378834)",51.0,21190.0,68.0,273.0,34.0,16.0,14.0,189.0
573,10225426,HY412612,09/06/2015 02:00:00 AM,052XX W ROSCOE ST,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1634,16.0,38.0,15.0,06,1140932.0,1922106.0,2015,09/17/2015 11:37:18 AM,41.942343057,-87.757420378,"(41.942343057, -87.757420378)",25.0,22618.0,15.0,361.0,17.0,21.0,12.0,26.0
574,10225427,HY409011,09/03/2015 03:30:00 PM,107XX S CHAMPLAIN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,513,5.0,9.0,50.0,08B,1182510.0,1833898.0,2015,02/10/2018 03:50:01 PM,41.699425646,-87.607342876,"(41.699425646, -87.607342876)",30.0,21861.0,47.0,254.0,43.0,19.0,10.0,260.0
575,10225428,HY412597,09/04/2015 08:00:00 AM,033XX S OAKLEY AVE,0820,THEFT,$500 AND UNDER,RESIDENTIAL YARD (FRONT/BACK),False,False,912,9.0,12.0,59.0,06,1161562.0,1882573.0,2015,02/10/2018 03:50:01 PM,41.833455785,-87.68269726,"(41.833455785, -87.68269726)",29.0,14920.0,56.0,2.0,26.0,43.0,23.0,165.0
576,10225429,HY412575,09/06/2015 02:00:00 AM,0000X W HUBBARD ST,0890,THEFT,FROM BUILDING,BAR OR TAVERN,False,False,1831,18.0,42.0,8.0,06,1175726.0,1903303.0,2015,02/10/2018 03:50:01 PM,41.890034161,-87.630103892,"(41.890034161, -87.630103892)",22.0,4446.0,37.0,670.0,36.0,55.0,14.0,73.0
577,10225430,HY412501,09/05/2015 08:00:00 PM,008XX N PAULINA ST,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,1213,12.0,1.0,24.0,06,1164897.0,1906103.0,2015,09/17/2015 11:37:18 AM,41.89795422,-87.669793133,"(41.89795422, -87.669793133)",24.0,21560.0,25.0,518.0,41.0,4.0,15.0,60.0
578,10225431,HY412619,09/06/2015 02:10:00 AM,110XX S LAWNDALE AVE,0810,THEFT,OVER $500,RESIDENCE-GARAGE,False,False,2211,22.0,19.0,74.0,06,1153649.0,1831123.0,2015,02/10/2018 03:50:01 PM,41.692429527,-87.713093073,"(41.692429527, -87.713093073)",33.0,4447.0,73.0,369.0,42.0,33.0,9.0,254.0
579,11227508,JB146365,01/01/2017 12:01:00 AM,027XX S WHIPPLE ST,1754,OFFENSE INVOLVING CHILDREN,AGG SEX ASSLT OF CHILD FAM MBR,RESIDENCE,False,False,1033,10.0,12.0,30.0,02,,,2017,02/11/2018 03:57:41 PM,,,,,,,,,,,
580,10225432,HY412555,09/06/2015 09:36:00 AM,062XX S MARSHFIELD AVE,0560,ASSAULT,SIMPLE,APARTMENT,True,True,714,7.0,16.0,67.0,08A,1166409.0,1863379.0,2015,02/10/2018 03:50:01 PM,41.780683143,-87.665459906,"(41.780683143, -87.665459906)",44.0,22257.0,65.0,276.0,3.0,23.0,17.0,164.0
581,10047230,HY236509,04/26/2015 11:16:00 AM,082XX S RACINE AVE,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,CONVENIENCE STORE,True,False,613,6.0,21.0,71.0,04A,1169757.0,1850121.0,2015,02/10/2018 03:50:01 PM,41.744229473,-87.653569625,"(41.744229473, -87.653569625)",18.0,21554.0,70.0,575.0,13.0,59.0,20.0,233.0
582,10225434,HY412642,09/05/2015 08:00:00 PM,030XX W EASTWOOD AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1713,17.0,33.0,14.0,14,1155320.0,1930689.0,2015,02/10/2018 03:50:01 PM,41.965617926,-87.70430609,"(41.965617926, -87.70430609)",2.0,21849.0,14.0,258.0,20.0,20.0,1.0,1.0
583,10225435,HY412608,09/06/2015 10:00:00 AM,003XX W OAK ST,0890,THEFT,FROM BUILDING,RESIDENCE,False,False,1823,18.0,27.0,8.0,06,1173622.0,1907100.0,2015,02/10/2018 03:50:01 PM,41.900500399,-87.637717596,"(41.900500399, -87.637717596)",41.0,14926.0,37.0,148.0,46.0,54.0,14.0,51.0
584,10225436,HY412609,09/05/2015 11:30:00 AM,001XX W ILLINOIS ST,0870,THEFT,POCKET-PICKING,RESTAURANT,False,False,1831,18.0,42.0,8.0,06,1175294.0,1903583.0,2015,02/10/2018 03:50:01 PM,41.890812201,-87.631681964,"(41.890812201, -87.631681964)",22.0,4446.0,37.0,670.0,36.0,55.0,14.0,73.0
585,10225438,HY412545,09/06/2015 12:01:00 AM,024XX N SHEFFIELD AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,False,1932,19.0,43.0,7.0,14,1169209.0,1916564.0,2015,02/10/2018 03:50:01 PM,41.926567194,-87.653651175,"(41.926567194, -87.653651175)",51.0,21190.0,68.0,795.0,34.0,16.0,5.0,173.0
586,10225439,HY412520,09/06/2015 12:01:00 AM,045XX N CLARENDON AVE,0810,THEFT,OVER $500,STREET,False,False,1914,19.0,46.0,3.0,06,1170102.0,1930169.0,2015,02/10/2018 03:50:01 PM,41.963880376,-87.649971265,"(41.963880376, -87.649971265)",37.0,22616.0,31.0,20.0,39.0,15.0,5.0,4.0
587,10225440,HY412449,09/06/2015 06:25:00 AM,117XX S STEWART AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,522,5.0,34.0,53.0,14,1175735.0,1827029.0,2015,02/10/2018 03:50:01 PM,41.680730112,-87.632354487,"(41.680730112, -87.632354487)",45.0,21861.0,50.0,255.0,22.0,19.0,10.0,267.0
588,10225441,HY412549,09/04/2015 06:00:00 PM,006XX W CERMAK RD,0610,BURGLARY,FORCIBLE ENTRY,COMMERCIAL / BUSINESS OFFICE,False,False,1235,12.0,25.0,31.0,05,1172512.0,1889672.0,2015,02/10/2018 03:50:01 PM,41.852701418,-87.642310031,"(41.852701418, -87.642310031)",8.0,21194.0,33.0,249.0,26.0,40.0,15.0,158.0
589,10225442,HY412599,09/06/2015 09:35:00 AM,009XX W 31ST PL,0460,BATTERY,SIMPLE,RESIDENCE PORCH/HALLWAY,False,True,913,9.0,11.0,60.0,08B,1170573.0,1884009.0,2015,02/10/2018 03:50:01 PM,41.837204252,-87.649592195,"(41.837204252, -87.649592195)",26.0,14920.0,58.0,676.0,48.0,43.0,23.0,162.0
590,10225443,HY412376,09/06/2015 03:30:00 AM,004XX N CLARK ST,0460,BATTERY,SIMPLE,STREET,False,False,1831,18.0,42.0,8.0,08B,1175462.0,1903222.0,2015,02/10/2018 03:50:01 PM,41.889817826,-87.631075842,"(41.889817826, -87.631075842)",22.0,4446.0,37.0,670.0,36.0,55.0,14.0,73.0
591,10225444,HY412560,09/06/2015 09:30:00 AM,029XX W 40TH ST,0810,THEFT,OVER $500,RESIDENCE,False,True,921,9.0,14.0,58.0,06,1157326.0,1877971.0,2015,02/10/2018 03:50:01 PM,41.820914326,-87.698364885,"(41.820914326, -87.698364885)",49.0,22248.0,55.0,196.0,1.0,56.0,23.0,110.0
592,10225445,HY412650,09/05/2015 11:00:00 PM,023XX W GRAND AVE,0810,THEFT,OVER $500,STREET,False,False,1221,12.0,26.0,24.0,06,1160791.0,1903424.0,2015,02/10/2018 03:50:01 PM,41.890688974,-87.684948427,"(41.890688974, -87.684948427)",10.0,21184.0,25.0,546.0,49.0,28.0,15.0,80.0
593,10225447,HY412513,09/06/2015 04:00:00 AM,098XX S MERRILL AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,431,4.0,7.0,51.0,06,1192394.0,1840202.0,2015,02/10/2018 03:50:01 PM,41.716490155,-87.5709482,"(41.716490155, -87.5709482)",43.0,21202.0,48.0,252.0,37.0,25.0,19.0,249.0
594,10225449,HY412596,09/06/2015 10:10:00 AM,040XX N CICERO AVE,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,True,False,1624,16.0,45.0,15.0,06,1143644.0,1926627.0,2015,02/10/2018 03:50:01 PM,41.954698652,-87.747338823,"(41.954698652, -87.747338823)",20.0,22618.0,15.0,259.0,50.0,21.0,12.0,15.0
595,11022695,JA353568,07/17/2017 10:10:00 AM,021XX W MC LEAN AVE,0810,THEFT,OVER $500,RESIDENCE,False,False,1432,14.0,32.0,22.0,06,,,2017,07/24/2017 03:54:23 PM,,,,,,,,,,,
596,10225450,HY412594,09/06/2015 09:45:00 AM,049XX W BYRON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,True,False,1634,16.0,45.0,15.0,14,1142798.0,1925467.0,2015,09/17/2015 11:37:18 AM,41.951531341,-87.750477895,"(41.951531341, -87.750477895)",20.0,22618.0,15.0,360.0,50.0,21.0,12.0,26.0
597,10225451,HY412523,08/24/2015 12:30:00 PM,049XX W BYRON ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1634,16.0,45.0,15.0,08B,1142798.0,1925467.0,2015,02/10/2018 03:50:01 PM,41.951531341,-87.750477895,"(41.951531341, -87.750477895)",20.0,22618.0,15.0,360.0,50.0,21.0,12.0,26.0
598,10225452,HY412634,09/06/2015 12:30:00 AM,058XX N MOODY AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1622,16.0,45.0,10.0,06,1134674.0,1938399.0,2015,02/10/2018 03:50:01 PM,41.987165701,-87.780035021,"(41.987165701, -87.780035021)",20.0,22532.0,36.0,656.0,50.0,18.0,12.0,43.0
599,10225455,HY412621,09/06/2015 10:45:00 AM,032XX N CICERO AVE,2022,NARCOTICS,POSS: COCAINE,ALLEY,True,False,1634,16.0,30.0,15.0,18,1143809.0,1920951.0,2015,09/17/2015 11:37:18 AM,41.939120102,-87.746875019,"(41.939120102, -87.746875019)",27.0,22618.0,15.0,115.0,21.0,21.0,1.0,25.0
600,10225456,HY412623,09/06/2015 11:05:00 AM,045XX S DREXEL BLVD,0810,THEFT,OVER $500,APARTMENT,False,True,221,2.0,4.0,39.0,06,1182957.0,1875015.0,2015,02/10/2018 03:50:01 PM,41.812244589,-87.604430616,"(41.812244589, -87.604430616)",1.0,4301.0,5.0,398.0,10.0,36.0,24.0,114.0
